"","User","ISBN","Book.Rating"
"4515",278418,"014036336X",0
"4517",278418,"0140367209",8
"4525",278418,"0140502068",0
"4529",278418,"0140546499",6
"4546",278418,"0151544964",0
"4562",278418,"0156528207",0
"4565",278418,"0192833898",0
"4576",278418,"0300028172",0
"4579",278418,"0307000966",0
"4581",278418,"0307001008",0
"4588",278418,"0307001202",0
"4589",278418,"0307001237",0
"4593",278418,"0307001458",0
"4604",278418,"030701021X",0
"4606",278418,"0307010368",0
"4616",278418,"0307020231",0
"4622",278418,"0307020460",0
"4625",278418,"0307020584",0
"4658",278418,"0307030849",0
"4659",278418,"0307039161",0
"4663",278418,"0307045927",0
"4665",278418,"030704601X",0
"4676",278418,"0307070484",0
"4681",278418,"0307100022",0
"4694",278418,"0307100723",0
"4698",278418,"0307100863",0
"4701",278418,"0307100936",0
"4705",278418,"0307101177",0
"4708",278418,"0307101258",0
"4713",278418,"0307101398",0
"4717",278418,"0307101541",0
"4726",278418,"0307102491",0
"4737",278418,"0307105598",0
"4740",278418,"0307109089",0
"4749",278418,"030711466X",0
"4752",278418,"0307115232",0
"4755",278418,"0307115410",0
"4765",278418,"0307117146",0
"4766",278418,"0307117235",0
"4769",278418,"0307117383",0
"4778",278418,"030711886X",0
"4783",278418,"0307119599",0
"4799",278418,"0307125289",0
"4811",278418,"0307128431",0
"4818",278418,"0307128954",0
"4821",278418,"0307129160",0
"4831",278418,"0307133168",0
"4856",278418,"0307301192",0
"4890",278418,"0307740439",0
"4901",278418,"0307987566",0
"4929",278418,"0312206119",0
"4930",278418,"0312243081",0
"4944",278418,"0312923651",6
"4952",278418,"0312961324",0
"4957",278418,"0312975597",0
"4958",278418,"0312976909",0
"4960",278418,"031298250X",0
"4962",278418,"0312983212",0
"4973",278418,"0316171530",0
"4975",278418,"0316172057",0
"4985",278418,"0330376136",0
"4986",278418,"0345234502",0
"4998",278418,"0345313860",0
"5000",278418,"034531784X",0
"5008",278418,"0345335287",0
"5010",278418,"0345340396",0
"5016",278418,"0345353625",0
"5018",278418,"0345359925",0
"5019",278418,"0345361792",0
"5029",278418,"0345384350",0
"5030",278418,"0345384466",0
"5033",278418,"034538850X",0
"5045",278418,"0345459148",0
"5048",278418,"0373014678",0
"5056",278418,"0373023332",0
"5058",278418,"0373023863",0
"5061",278418,"0373024622",0
"5063",278418,"0373024665",0
"5070",278418,"0373025084",0
"5072",278418,"0373025297",0
"5080",278418,"0373026498",0
"5105",278418,"0373030215",0
"5106",278418,"0373030231",0
"5107",278418,"0373030258",0
"5121",278418,"0373030959",0
"5138",278418,"0373031521",0
"5139",278418,"0373031548",0
"5148",278418,"0373032897",0
"5151",278418,"0373033095",0
"5155",278418,"0373033281",0
"5160",278418,"0373033567",0
"5161",278418,"0373033729",0
"5170",278418,"0373034873",0
"5175",278418,"0373036752",0
"5178",278418,"0373058063",0
"5182",278418,"0373059671",0
"5196",278418,"0373074948",0
"5198",278418,"0373075308",0
"5199",278418,"0373075367",0
"5208",278418,"0373076746",0
"5217",278418,"0373077386",0
"5220",278418,"0373078609",0
"5223",278418,"0373079001",0
"5239",278418,"037309227X",0
"5250",278418,"0373097654",0
"5267",278418,"0373099312",0
"5268",278418,"0373099355",0
"5269",278418,"0373099401",0
"5270",278418,"0373099436",0
"5274",278418,"0373099614",0
"5283",278418,"0373104030",0
"5288",278418,"0373105096",0
"5291",278418,"0373105290",0
"5304",278418,"0373106327",0
"5306",278418,"0373106610",0
"5307",278418,"0373106734",0
"5309",278418,"0373107072",0
"5316",278418,"0373107951",0
"5343",278418,"0373114184",0
"5364",278418,"0373114850",0
"5367",278418,"0373115113",0
"5372",278418,"037311611X",0
"5401",278418,"0373152531",0
"5415",278418,"0373163215",0
"5416",278418,"0373163274",0
"5424",278418,"0373164866",0
"5429",278418,"0373165595",0
"5435",278418,"0373166362",0
"5442",278418,"0373166931",0
"5450",278418,"0373169094",0
"5452",278418,"0373169337",0
"5460",278418,"0373191049",0
"5462",278418,"0373191758",0
"5480",278418,"0373195680",0
"5490",278418,"0373220685",0
"5492",278418,"0373221290",0
"5501",278418,"0373222173",0
"5510",278418,"0373222467",0
"5522",278418,"0373224524",0
"5534",278418,"0373225520",0
"5539",278418,"0373225717",0
"5540",278418,"037322575X",0
"5543",278418,"0373225873",0
"5548",278418,"0373226063",0
"5550",278418,"0373226276",0
"5556",278418,"0373226519",0
"5583",278418,"0373241089",0
"5584",278418,"0373241135",0
"5593",278418,"0373243286",0
"5598",278418,"0373243766",0
"5602",278418,"0373243952",0
"5604",278418,"0373244614",0
"5606",278418,"0373244665",0
"5614",278418,"0373255446",0
"5615",278418,"0373255594",0
"5627",278418,"0373261667",0
"5631",278418,"0373262302",0
"5643",278418,"0373270860",0
"5649",278418,"0373288212",0
"5650",278418,"0373288360",0
"5659",278418,"0373290055",0
"5660",278418,"0373290071",0
"5671",278418,"0373290837",0
"5678",278418,"0373291140",0
"5680",278418,"0373291175",0
"5686",278418,"0373451547",0
"5688",278418,"0373451598",0
"5689",278418,"0373451628",0
"5702",278418,"0373484003",0
"5706",278418,"0373613601",0
"5713",278418,"0373700024",0
"5726",278418,"0373705190",0
"5727",278418,"0373705247",0
"5734",278418,"0373706200",0
"5736",278418,"0373706421",0
"5738",278418,"0373706464",0
"5744",278418,"0373706871",0
"5745",278418,"037370691X",0
"5748",278418,"0373707088",0
"5756",278418,"0373707398",0
"5757",278418,"037370741X",0
"5762",278418,"0373707576",0
"5767",278418,"037370769X",0
"5773",278418,"0373707924",0
"5782",278418,"0373708440",0
"5784",278418,"0373708963",0
"5786",278418,"037370951X",0
"5798",278418,"0373762666",0
"5804",278418,"0373763506",0
"5826",278418,"0373834969",0
"5834",278418,"0374270325",0
"5837",278418,"0375410287",0
"5838",278418,"0375501371",0
"5841",278418,"0375706410",0
"5842",278418,"0375725784",0
"5847",278418,"0375801332",0
"5858",278418,"038000772X",0
"5861",278418,"0380017806",0
"5871",278418,"0380600129",0
"5873",278418,"0380676524",0
"5881",278418,"0380704498",0
"5882",278418,"0380706725",0
"5890",278418,"0380714752",0
"5892",278418,"0380720132",0
"5894",278418,"0380724898",0
"5912",278418,"0380770938",0
"5916",278418,"0380787458",0
"5917",278418,"0380789035",0
"5922",278418,"0380814862",0
"5928",278418,"0380898179",0
"5929",278418,"0380899590",0
"5943",278418,"0385265700",0
"5951",278418,"0385320329",4
"5955",278418,"0385419902",0
"5965",278418,"0385492081",0
"5974",278418,"0394334248",0
"5980",278418,"0394565762",0
"5984",278418,"0394755235",0
"5985",278418,"0394800133",0
"5987",278418,"0394800303",0
"5989",278418,"0394805666",0
"5991",278418,"0394820371",8
"6002",278418,"0394826833",0
"6010",278418,"0394832434",0
"6022",278418,"0394840704",0
"6024",278418,"0394844483",0
"6037",278418,"0394854438",0
"6039",278418,"0394856392",0
"6046",278418,"039486154X",0
"6057",278418,"0394873335",0
"6066",278418,"0394891260",0
"6072",278418,"0394896955",0
"6074",278418,"0394899636",0
"6081",278418,"0395278171",0
"6100",278418,"0395644828",0
"6102",278418,"0395681863",9
"6113",278418,"0399122400",4
"6115",278418,"0399134883",8
"6121",278418,"0399139974",0
"6132",278418,"0425033104",0
"6146",278418,"0425116840",0
"6147",278418,"0425116905",0
"6151",278418,"0425120279",0
"6155",278418,"0425135012",0
"6159",278418,"0425140032",5
"6161",278418,"0425147622",0
"6164",278418,"0425151867",0
"6167",278418,"0425157539",0
"6178",278418,"0425173283",0
"6186",278418,"0425183971",0
"6187",278418,"042518630X",7
"6192",278418,"0439043638",0
"6209",278418,"0439103975",0
"6221",278418,"0439132991",0
"6234",278418,"0439154065",0
"6237",278418,"0439161150",0
"6244",278418,"0439173078",0
"6249",278418,"043920092X",0
"6252",278418,"0439206545",0
"6258",278418,"0439210348",0
"6290",278418,"0439401372",0
"6295",278418,"0440102723",0
"6298",278418,"0440111811",0
"6300",278418,"0440117569",0
"6305",278418,"0440124344",0
"6325",278418,"0440170796",0
"6347",278418,"0440206561",5
"6354",278418,"044021145X",0
"6357",278418,"0440212189",0
"6361",278418,"0440214041",0
"6365",278418,"0440219221",0
"6366",278418,"0440219280",0
"6368",278418,"0440220394",0
"6372",278418,"0440223571",0
"6373",278418,"0440224055",0
"6376",278418,"0440224772",0
"6377",278418,"0440224810",0
"6378",278418,"0440225701",0
"6381",278418,"0440226864",0
"6384",278418,"0440235758",0
"6388",278418,"044023722X",0
"6389",278418,"0440400627",0
"6391",278418,"0440403227",0
"6392",278418,"0440403294",0
"6398",278418,"0440407923",0
"6399",278418,"0440408164",0
"6402",278418,"0440409713",0
"6403",278418,"0440410231",0
"6409",278418,"0440413915",0
"6410",278418,"0440414237",0
"6414",278418,"0440428130",0
"6424",278418,"0440495563",0
"6434",278418,"0440803098",0
"6455",278418,"0440940001",0
"6461",278418,"0441001823",0
"6469",278418,"0441451306",0
"6472",278418,"0441651690",0
"6478",278418,"0445205636",5
"6482",278418,"0446301728",0
"6485",278418,"0446310786",0
"6487",278418,"0446322121",0
"6495",278418,"0446360406",0
"6498",278418,"0446363510",0
"6500",278418,"0446364193",0
"6503",278418,"0446364800",0
"6506",278418,"0446394211",0
"6519",278418,"0446523569",0
"6526",278418,"0446601640",0
"6529",278418,"0446602086",0
"6530",278418,"0446602159",0
"6537",278418,"0446605239",0
"6545",278418,"0446672211",0
"6553",278418,"0448095319",0
"6554",278418,"0448095335",0
"6555",278418,"0448095343",0
"6556",278418,"0448095351",0
"6558",278418,"0448095467",0
"6565",278418,"044840124X",0
"6567",278418,"044840463X",0
"6571",278418,"044841287X",0
"6579",278418,"0449126765",0
"6589",278418,"0449206181",0
"6591",278418,"0449208508",0
"6594",278418,"0449212084",0
"6605",278418,"0449232921",0
"6609",278418,"0449242765",0
"6610",278418,"0449245691",0
"6613",278418,"0449909069",0
"6625",278418,"0451136101",0
"6628",278418,"0451139682",0
"6634",278418,"0451155750",0
"6641",278418,"0451169530",0
"6650",278418,"0451177908",0
"6655",278418,"0451181379",0
"6662",278418,"0451190157",0
"6670",278418,"0451400763",0
"6680",278418,"0451408845",0
"6681",278418,"0451409019",0
"6682",278418,"0451409744",0
"6691",278418,"0451524942",0
"6692",278418,"0451526503",0
"6700",278418,"0471358355",0
"6714",278418,"0486296466",0
"6717",278418,"0505522764",0
"6726",278418,"0515090298",0
"6738",278418,"0515122408",0
"6746",278418,"0515129704",0
"6759",278418,"0517065258",0
"6761",278418,"051734582X",0
"6768",278418,"0517598183",0
"6773",278418,"0520045599",0
"6788",278418,"0525460543",0
"6810",278418,"0553050532",0
"6812",278418,"055305502X",0
"6824",278418,"0553055224",0
"6830",278418,"0553072927",0
"6842",278418,"0553131834",9
"6866",278418,"0553213393",0
"6869",278418,"0553231758",0
"6872",278418,"0553238000",0
"6873",278418,"0553243055",0
"6874",278418,"0553249231",0
"6876",278418,"0553250337",0
"6881",278418,"0553258877",0
"6883",278418,"0553268880",0
"6887",278418,"0553272535",0
"6890",278418,"0553274775",0
"6891",278418,"0553278142",0
"6892",278418,"055327824X",0
"6895",278418,"0553282700",5
"6898",278418,"0553287087",0
"6906",278418,"055329296X",0
"6909",278418,"0553293907",0
"6913",278418,"0553299352",5
"6916",278418,"0553373080",0
"6920",278418,"0553443364",0
"6921",278418,"0553443577",0
"6944",278418,"0553564013",0
"6958",278418,"055356773X",0
"6964",278418,"055357230X",0
"6968",278418,"0553574078",0
"6972",278418,"0553579754",0
"6976",278418,"0553582658",0
"6982",278418,"0570061954",0
"7020",278418,"0590134744",0
"7026",278418,"0590189824",0
"7028",278418,"0590222953",0
"7029",278418,"0590222961",0
"7030",278418,"0590224735",0
"7034",278418,"0590228595",0
"7035",278418,"0590228625",0
"7038",278418,"0590254693",0
"7042",278418,"0590259954",0
"7058",278418,"0590307223",0
"7075",278418,"059033235X",0
"7087",278418,"0590339672",0
"7095",278418,"0590386158",0
"7096",278418,"0590386166",0
"7098",278418,"0590394681",0
"7101",278418,"059040024X",0
"7102",278418,"0590401645",0
"7110",278418,"0590405934",0
"7111",278418,"0590406205",0
"7113",278418,"0590407066",0
"7133",278418,"059041464X",0
"7134",278418,"0590415298",0
"7143",278418,"0590422812",0
"7145",278418,"0590424041",0
"7147",278418,"0590424343",0
"7149",278418,"0590426702",0
"7150",278418,"0590426710",0
"7156",278418,"0590426923",0
"7158",278418,"059042730X",0
"7181",278418,"0590435124",0
"7185",278418,"0590436414",0
"7187",278418,"059043649X",0
"7190",278418,"0590437186",0
"7192",278418,"0590437291",0
"7198",278418,"0590438999",0
"7200",278418,"0590440055",0
"7208",278418,"0590442376",0
"7212",278418,"0590442643",0
"7216",278418,"059044364X",0
"7232",278418,"0590446355",0
"7237",278418,"0590448242",0
"7242",278418,"0590448315",0
"7243",278418,"0590448323",0
"7252",278418,"059045076X",0
"7263",278418,"0590453661",0
"7269",278418,"0590455702",0
"7270",278418,"0590455788",0
"7273",278418,"0590456458",0
"7279",278418,"0590457543",0
"7313",278418,"059047071X",0
"7321",278418,"0590475959",0
"7329",278418,"0590482211",0
"7331",278418,"0590482998",0
"7342",278418,"0590483692",0
"7345",278418,"0590484141",0
"7351",278418,"0590486101",0
"7363",278418,"0590500538",0
"7364",278418,"0590500600",0
"7372",278418,"0590524984",0
"7380",278418,"0590568779",0
"7382",278418,"0590568809",0
"7385",278418,"0590568833",0
"7388",278418,"0590568892",0
"7390",278418,"0590568922",0
"7391",278418,"0590568949",0
"7396",278418,"0590623524",0
"7400",278418,"0590629786",0
"7401",278418,"0590629808",0
"7430",278418,"0590693301",0
"7434",278418,"0590762540",0
"7439",278418,"0590847678",0
"7442",278418,"0590847732",0
"7450",278418,"0590921584",0
"7453",278418,"0590922513",0
"7461",278418,"0590939432",0
"7484",278418,"0590997297",0
"7496",278418,"0670241334",0
"7508",278418,"0671002481",0
"7509",278418,"0671002589",0
"7510",278418,"0671002910",0
"7512",278418,"0671003593",0
"7513",278418,"0671004247",0
"7514",278418,"0671007068",0
"7533",278418,"0671024248",0
"7536",278418,"0671026879",0
"7537",278418,"0671027522",0
"7558",278418,"0671511440",0
"7563",278418,"0671525743",0
"7577",278418,"0671537458",0
"7593",278418,"067160550X",7
"7594",278418,"0671612700",0
"7596",278418,"0671617028",0
"7601",278418,"0671637134",0
"7602",278418,"0671637290",0
"7604",278418,"067164257X",0
"7610",278418,"0671656236",0
"7623",278418,"0671685465",0
"7626",278418,"0671693220",0
"7627",278418,"0671694103",0
"7631",278418,"0671695304",0
"7638",278418,"0671705806",0
"7642",278418,"0671721291",0
"7644",278418,"0671721720",0
"7649",278418,"0671728571",0
"7652",278418,"0671734296",0
"7655",278418,"0671737546",0
"7662",278418,"0671744003",0
"7669",278418,"0671755129",0
"7672",278418,"0671758896",0
"7674",278418,"0671766163",0
"7683",278418,"067181866X",0
"7684",278418,"0671828029",0
"7688",278418,"0671867113",0
"7696",278418,"0671875965",0
"7703",278418,"0671891545",0
"7706",278418,"0671896733",0
"7726",278418,"0679418733",0
"7727",278418,"0679422188",0
"7729",278418,"0679447024",0
"7730",278418,"0679447156",0
"7731",278418,"0679448594",0
"7742",278418,"0679802169",0
"7746",278418,"0679804196",0
"7753",278418,"0679808485",0
"7774",278418,"0679858652",0
"7782",278418,"0679873171",0
"7784",278418,"067987366X",0
"7789",278418,"0679877053",0
"7816",278418,"0684832933",0
"7817",278418,"0684833778",0
"7819",278418,"0684835819",0
"7836",278418,"068812299X",0
"7839",278418,"0688134017",0
"7863",278418,"0689801572",0
"7875",278418,"0689820372",0
"7877",278418,"0689822766",0
"7924",278418,"0743202244",0
"7927",278418,"0743406176",0
"7928",278418,"074343627X",0
"7929",278418,"0743436733",0
"7936",278418,"076071200X",0
"7941",278418,"076110481X",0
"7943",278418,"0761502963",0
"7944",278418,"0761508147",0
"7954",278418,"0766601706",0
"7962",278418,"0767903854",0
"7968",278418,"0782119719",0
"8007",278418,"0786813849",0
"8010",278418,"0786840269",0
"8011",278418,"0786840366",0
"8023",278418,"0786889020",0
"8024",278418,"0786889527",0
"8055",278418,"0804107491",0
"8065",278418,"0805057471",0
"8092",278418,"0812508084",5
"8097",278418,"0812523466",5
"8107",278418,"0812551532",0
"8114",278418,"0812576160",0
"8133",278418,"0816712328",0
"8142",278418,"0816719160",0
"8163",278418,"0816735654",0
"8166",278418,"0816737401",0
"8172",278418,"0816741190",0
"8174",278418,"0816741395",0
"8184",278418,"0816744262",0
"8188",278418,"081674517X",0
"8207",278418,"0819305154",0
"8216",278418,"0821726528",0
"8218",278418,"0821726714",0
"8222",278418,"082173654X",0
"8223",278418,"0821737708",0
"8243",278418,"0821759833",0
"8260",278418,"0831712600",0
"8262",278418,"0833568523",0
"8266",278418,"0836242165",0
"8271",278418,"083760415X",0
"8276",278418,"0842314296",0
"8278",278418,"0842321942",0
"8279",278418,"0842329277",0
"8285",278418,"084311438X",0
"8290",278418,"0843138114",0
"8294",278418,"0843934905",0
"8297",278418,"0843941766",0
"8338",278418,"0871318156",8
"8368",278418,"0878339760",0
"8376",278418,"0880887532",0
"8378",278418,"0881846090",0
"8407",278418,"0893752738",0
"8415",278418,"0893754056",0
"8416",278418,"0893754153",0
"8443",278418,"0898151899",9
"8473",278418,"0932826466",0
"8479",278418,"0937295043",0
"8482",278418,"0937295434",0
"8483",278418,"0937295450",0
"8491",278418,"0943403243",0
"8500",278418,"0963234560",0
"8507",278418,"0971703906",0
"8514",278418,"155166075X",0
"8515",278418,"1551661489",0
"8523",278418,"1551665646",0
"8540",278418,"1557230056",0
"8542",278418,"1557231745",0
"8543",278418,"1557233918",0
"8559",278418,"1557489335",0
"8568",278418,"1557820821",0
"8579",278418,"1559029897",0
"8580",278418,"1559161353",0
"8587",278418,"1559700734",0
"8605",278418,"1561564001",0
"8621",278418,"1562054988",0
"8625",278418,"1562470043",0
"8626",278418,"1562470795",0
"8630",278418,"1562820516",0
"8633",278418,"156293113X",0
"8638",278418,"156397102X",0
"8639",278418,"1564024539",0
"8645",278418,"1564762033",0
"8649",278418,"1565651766",0
"8654",278418,"1565970632",0
"8664",278418,"1567311199",0
"8683",278418,"1569870497",0
"8689",278418,"156987333X",0
"8695",278418,"1569875170",0
"8705",278418,"1570640076",0
"8710",278418,"157064263X",0
"8711",278418,"1570642680",0
"8725",278418,"1571515488",0
"8732",278418,"1572970227",0
